Occurrence;From;To;Sentiment;Index;Context
He lifted his head , to give them all a good look at the bruises Mord had left on his face . " Where is the king 's justice ? Is the Eyrie not part of the Seven Kingdoms ? I stand accused , you say . Very well . I demand a trial ! Let me speak , and let my truth or falsehood be judged openly , in the sight of gods and men . ";He,the bruises Mord,;the Eyrie not,I,you,I,me,my truth or falsehood,the king,the Eyrie not,a trial,me,my truth or falsehood,;0.354166666667;8781;280
Her small mouth twitched in a petulant smile . " If you are tried and found to be guilty of the crimes for which you stand accused , then by the king 's own laws , you must pay with your life 's blood . We keep no headsman in the Eyrie , my lord of Lannister . Open the Moon Door . ";Her small mouth,;you,you,you,We,guilty,no headsman,;0.03;8787;280
" Behold the king 's justice , " Lysa Arryn said .;Lysa Arryn,;the king,;0.0;8794;281
" Lysa , I think this unwise , " Catelyn Stark said as the black wind swirled around the hall .;Catelyn Stark,the black wind,;I,this unwise,;-0.183333333333;8796;281
Her sister ignored her . " You want a trial , my lord of Lannister . Very well , a trial you shall have . My son will listen to whatever you care to say , and you shall hear his judgment . Then you may leave ... by one door or the other . ";Her sister,;You,a trial you,My son,you,you,you,a trial,his judgment,;0.0375;8797;281
" I thank you , my good lady , but I see no need to trouble Lord Robert , " Tyrion said politely . " The gods know the truth of my innocence . I will have their verdict , not the judgment of men . I demand trial by combat . ";Tyrion,;I,I,you,no need,Lord Robert,The gods,I,I,the truth,their verdict,trial by combat,;0.65;8804;282
He had caught her off balance . " You have that right , to be sure . ";He,;You,that right,;0.392857142857;8810;282
The young knight with the green viper embroidered on his surcoat stepped forward and went to one knee . " My lady , I beg the boon of championing your cause . ";the green viper,his surcoat,;I,the boon,your cause,;-0.05;8811;282
" The honor should be mine , " old Lord Hunter said . " For the love I bore your lord husband , let me avenge his death . ";old Lord Hunter,;The honor,the love I,me,your lord husband,me,his death,;0.3;8812;282
" My father served Lord Jon faithfully as High Steward of the Vale , " Ser Albar Royce boomed . " Let me serve his son in this . ";Ser Albar Royce,;My father,Lord Jon faithfully,me,me,his son,;0.16;8813;282
" The gods favor the man with the just cause , " said Ser Lyn Corbray , " yet often that turns out to be the man with the surest sword . We all know who that is . ";Ser Lyn Corbray,;The gods,the man,the man,;0.0;8814;282
Lady Lysa raised a hand for silence . " I thank you , my lords , as I know my son would thank you if he were among us . No men in the Seven Kingdoms are as bold and true as the knights of the Vale . Would that I could grant you all this honor . Yet I can choose only one . ";Lady Lysa,;I,I know my son,you,he,the Seven Kingdoms,I,I,you,I know my son,you,he,you all this honor,;0.227777777778;8819;282
She gestured . " Ser Vardis Egen , you were ever my lord husband 's good right hand . You shall be our champion . ";She,;you,You,our champion,;0.467857142857;8820;282
Ser Vardis had been singularly silent . " My lady , " he said gravely , sinking to one knee , " pray give this burden to another , I have no taste for it . The man is no warrior . Look at him . A dwarf , half my size and lame in the legs . It would be shameful to slaughter such a man and call it justice . ";Ser Vardis,he,;I,The man,It,it,give this burden,no taste,no warrior,my size,a man,it,;-0.166666666667;8821;282
Oh , excellent , Tyrion thought . " I agree . ";Tyrion,;I,;1.0;8822;282
Lysa glared at him . " You demanded a trial by combat . ";Lysa,;You,a trial,;0.0;8823;282
" And now I demand a champion , such as you have chosen for yourself . My brother Jaime will gladly take my part , I know . ";;I,you,My brother Jaime,I,a champion,my part,;0.0;8824;282
" Your precious Kingslayer is hundreds of leagues from here , " snapped Lysa Arryn .;Lysa Arryn,;Your precious Kingslayer,hundreds,;0.5;8825;282
" Send a bird for him . I will gladly await his arrival . ";;I,a bird,his arrival,;0.0;8826;282
" You will face Ser Vardis on the morrow . ";;You,Ser Vardis,;0.0;8827;282
" Singer , " Tyrion said , turning to Marillion , " when you make a ballad of this , be certain you tell them how Lady Arryn denied the dwarf the right to a champion , and sent him forth lame and bruised and hobbling to face her finest knight . ";Tyrion,;you,certain you,Lady Arryn,a ballad,certain you,them,the right,him,her finest knight,;0.0;8828;282
" I deny you nothing ! ";;I,you,you,;0.0;8829;282
Lysa Arryn said , her voice peeved and shrill with irritation . " Name your champion , Imp ... if you think you can find a man to die for you . ";Lysa Arryn,her voice,;you,you,your champion,you,a man,;-0.4;8830;282
" If it is all the same to you , I'd sooner find one to kill for me . ";;it,I'd,;0.0;8831;282
Then there was a stirring in the rear of the chamber . " I 'll stand for the dwarf , " Bronn called out .;Bronn,;I,;0.0;8835;282
" I looked for you on the Trident , " Ned said to them .;Ned,;I,you,the Trident,;0.0;8854;283
" We were not there , " Ser Gerold answered .;Ser Gerold,;We,;0.0;8855;283
" Woe to the Usurper if we had been , " said Ser Oswell .;Ser Oswell,;we,;0.0;8856;283
" When King 's Landing fell , Ser Jaime slew your king with a golden sword , and I wondered where you were . ";;Landing,Ser Jaime,I,you,your king,;0.3;8857;283
" Far away , " Ser Gerold said , " or Aerys would yet sit the Iron Throne , and our false brother would burn in seven hells . ";Ser Gerold,;Aerys,false brother,the Iron Throne,;-0.15;8858;283
" I came down on Storm 's End to lift the siege , " Ned told them , " and the Lords Tyrell and Redwyne dipped their banners , and all their knights bent the knee to pledge us fealty . I was certain you would be among them . ";Ned,;I,the siege,Redwyne,all their knights,us,I,certain you,their banners,the knee,us,certain you,;0.0293650793651;8859;283
" Our knees do not bend easily , " said Ser Arthur Dayne .;Ser Arthur Dayne,;Our knees,;0.0;8860;283
" Ser Willem Darry is fled to Dragonstone , with your queen and Prince Viserys . I thought you might have sailed with him . ";;Ser Willem Darry,I,you,you,;0.0;8861;283
" Ser Willem is a good man and true , " said Ser Oswell .;Ser Oswell,;Ser Willem,a good man,;0.5;8862;283
" But not of the Kingsguard , " Ser Gerold pointed out . " The Kingsguard does not flee . ";Ser Gerold,;The Kingsguard,;0.0;8863;283
" Then or now , " said Ser Arthur .;Ser Arthur,;;0.0;8864;283
" We swore a vow , " explained old Ser Gerold .;old Ser Gerold,;We,a vow,;0.1;8866;283
" And now it begins , " said Ser Arthur Dayne , the Sword of the Morning .;Ser Arthur Dayne,the Sword,the Morning,;it,;0.0;8869;283
" No , " Ned said with sadness in his voice . " Now it ends . ";Ned,;it,;0.0;8872;283
As they came together in a rush of steel and shadow , he could hear Lyanna screaming . " Eddard ! ";they,he,Lyanna,;;0.0;8873;283
" Lord Eddard , " Lyanna called again .;Lyanna,;;0.0;8876;283
" I promise , " he whispered . " Lya , I promise ... ";he,;I,I,;0.0;8877;283
" Lord Eddard , " a man echoed from the dark .;a man,;;-0.15;8878;283
" Lord Eddard ? ";;;0.0;8881;283
" How ... how long ? ";;;-0.05;8883;283
" Six days and seven nights . ";;;0.0;8886;283
The voice was Vayon Poole ' s. The steward held a cup to Ned 's lips . " Drink , my lord . ";The voice,Vayon Poole,s. The steward,;;0.0;8887;283
" What ... ? ";;;0.0;8888;283
" Only water . Maester Pycelle said you would be thirsty . ";;Maester Pycelle,you,you,;0.0;8889;283
" The king left orders , " Vayon Poole told him when the cup was empty . " He would speak with you , my lord . ";Vayon Poole,the cup,;The king,orders,He,;-0.05;8893;283
" On the morrow , " Ned said . " When I am stronger . ";Ned,;I,;0.0;8894;283
" My lord , " Poole said , " he commanded us to send you to him the moment you opened your eyes . ";Poole,;he,him the moment you,us,you,your eyes,;0.0;8897;283
Robert was never known for his patience . " Tell him I 'm too weak to come to him . If he wishes to speak with me , I should be pleased to receive him here . I hope you wake him from a sound sleep . And summon ... ";Robert,;him I,he,I,I,you,him,him I,him,you,him,a sound sleep,;0.175;8900;283
He was about to say Jory when he remembered . " Summon the captain of my guard . ";He,he,Jory,;the captain,;0.0;8901;283
Alyn stepped into the bedchamber a few moments after the steward had taken his leave . " My lord . ";Alyn,the steward,;;-0.2;8902;283
" Poole tells me it has been six days , " Ned said . " I must know how things stand . ";Ned,;Poole,me it,me it,six days,I,things,;0.0;8903;283
" The Kingslayer is fled the city , " Alyn told him . " The talk is he 's ridden back to Casterly Rock to join his father . The story of how Lady Catelyn took the Imp is on every lip . I have put on extra guards , if it please you . ";Alyn,;The Kingslayer,the city,he,Lady Catelyn,the Imp,I,he,his father,the Imp,it please you,;0.0;8904;283
" It does , " Ned assured him . " My daughters ? ";Ned,;It,;0.0;8905;283
" They have been with you every day , my lord . Sansa prays quietly , but Arya ... ";;They,Sansa,;0.0;8906;283
He hesitated . " She has not said a word since they brought you back . She is a fierce little thing , my lord . I have never seen such anger in a girl . ";He,;She,they,She,I,a word,you,a fierce little thing,such anger,;-0.221875;8907;283
" Whatever happens , " Ned said , " I want my daughters kept safe . I fear this is only the beginning . ";Ned,;I,my daughters,I,my daughters,;0.25;8908;283
" No harm will come to them , Lord Eddard , " Alyn said . " I stake my life on that . ";Alyn,;No harm,I,my life,;0.0;8909;283
" Jory and the others ... ";;;0.0;8910;283
" I gave them over to the silent sisters , to be sent north to Winterfell . Jory would want to lie beside his grandfather . ";;I,them,Jory,them,;0.0;8911;283
" You 've done well , Alyn , " Ned was saying when Vayon Poole returned .;Ned,Vayon Poole,;You,;0.0;8918;284
The steward bowed low . " His Grace is without , my lord , and the queen with him . ";The steward,;His Grace,;0.0;8919;284
It did not bode well that she had . " Send them in , and leave us . What we have to say should not go beyond these walls . ";It,she,;them,we,them,us,;0.0;8922;284
" Your Grace , " Ned said . " Your pardons . I cannot rise . ";Ned,;I,;0.0;8928;284
" No matter , " the king said gruffly . " Some wine ? From the Arbor . A good vintage . ";the king,;;0.65;8929;284
" A small cup , " Ned said . " My head is still heavy from the milk of the poppy . ";Ned,;My head,;-0.225;8930;284
" A man in your place should count himself fortunate that his head is still on his shoulders , " the queen declared .;the queen,;your place,his head,himself,;0.4;8931;284
" Quiet , woman , " Robert snapped .;Robert,;;0.0;8932;284
He brought Ned a cup of wine . " Does the leg still pain you ? ";He,;the leg,you,;0.0;8933;284
" Some , " Ned said .;Ned,;;0.0;8934;284
" Pycelle swears it will heal clean , " Robert frowned . " I take it you know what Catelyn has done ? ";Robert,;Pycelle,it,it,I,it you,Catelyn,it you,;0.366666666667;8936;284
" I do . ";;I,;0.0;8937;284
Ned took a small swallow of wine . " My lady wife is blameless , Your Grace . All she did she did at my command . ";Ned,;My lady wife,All she,she,blameless,she,;-0.25;8938;284
" I am not pleased , Ned , " Robert grumbled .;Robert,;I,;0.5;8939;284
" By what right do you dare lay hands on my blood ? ";;right,you,you,hands,;0.285714285714;8940;284
Cersei demanded . " Who do you think you are ? ";Cersei,;you,you,you,you,;0.0;8941;284
" The Hand of the King , " Ned told her with icy courtesy . " Charged by your own lord husband to keep the king 's peace and enforce the king 's justice . ";Ned,;the king,the king,;0.25;8942;284
" You were the Hand , " Cersei began , " but now - ";Cersei,;You,the Hand,;0.0;8943;284
" Silence ! ";;;0.0;8944;284
the king roared . " You asked him a question and he answered it . ";the king,;You,he,him a question,it,;0.0;8945;284
Cersei subsided , cold with anger , and Robert turned back to Ned . " Keep the king 's peace , you say . Is this how you keep my peace , Ned ? Seven men are dead ... ";Cersei,Robert,;you,you,Seven men,the king,my peace,;-0.375;8946;284
" Eight , " the queen corrected . " Tregar died this morning , of the blow Lord Stark gave him . ";the queen,;Tregar,the blow Lord Stark,this morning,him,;-0.2;8947;284
" Abductions on the kingsroad and drunken slaughter in my streets , " the king said . " I will not have it , Ned . ";the king,;I,it,;0.0;8948;284
" Catelyn had good reason for taking the Imp - ";;Catelyn,good reason,the Imp,;0.65;8949;284
" I said , I will not have it ! To hell with her reasons . You will command her to release the dwarf at once , and you will make your peace with Jaime . ";;I,I,You,you,it,her,the dwarf,your peace,;0.0;8950;284
" Three of my men were butchered before my eyes , because Jaime Lannister wished to chasten me . Am I to forget that ? ";;my men,Jaime Lannister,me,;0.0;8951;284
" My brother was not the cause of this quarrel , " Cersei told the king . " Lord Stark was returning drunk from a brothel . His men attacked Jaime and his guards , even as his wife attacked Tyrion on the kingsroad . ";Cersei,;My brother,Lord Stark,His men,his wife,Jaime and his guards,Tyrion,;-0.35;8952;284
